
Symbol table '.dynsym' contains 12096 entries:
   Num:    Value  Size Type    Bind   Vis       Ndx Name
  4569: 00f3280c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CreateCustomOptionsUI.configureItemIndex
  4570: 00e905a8    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_CreateCustomOptionsUI
  4571: 009e57c8   128 FUNC    GLOBAL DEFAULT     9 enet_malloc
  4572: 009e5848    72 FUNC    GLOBAL DEFAULT     9 enet_free
  4573: 00502ee8   204 FUNC    GLOBAL DEFAULT     9 enet_packet_resize
  4574: 00502e50   152 FUNC    GLOBAL DEFAULT     9 enet_packet_destroy
  4575: 00502d24   300 FUNC    GLOBAL DEFAULT     9 enet_packet_create
  4576: 00502fb4   376 FUNC    GLOBAL DEFAULT     9 enet_crc32
  4577: 00e90594    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_NetPlayerUI
  4578: 00f327b8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.windowInfo
  4579: 00f327dc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.textToggleTextView
  4580: 00f327e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.textToggleButton
  4581: 00f327d8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.textChatEnabled
  4582: 00f327e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.teamText
  4583: 00f327c4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.showReportButton
  4584: 00f327ec     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.reportButton
  4585: 00f327f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.playerTitle
  4586: 00f327b4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.netPlayerButton
  4587: 00f327e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.muteButton
  4588: 00f327c0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.localPlayerIsMod
  4589: 00f327f0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.kickButton
  4590: 00f327d0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.frame
  4591: 00f327bc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.cache
  4592: 00f327cc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.buttonIsOnLeft
  4593: 00f327f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.banButton
  4594: 00f327d4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.backgroundTexture
  4595: 00f327c8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_NetPlayerUI.backgroundShader
  4596: 00e90580    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_NetPlayerUI
  4597: 00a15404   276 FUNC    GLOBAL DEFAULT     9 _Z35currentTemperatureForTileAtWorldPosP4Tile7intpairfffP5World
  4598: 00d96f5c  4660 FUNC    GLOBAL DEFAULT     9 _Z23fillArbitraryQuadBufferPfi11_GLKMatrix4f11_GLKVector3S1_S1_S1_ffffii
  4599: 00a16594   396 FUNC    GLOBAL DEFAULT     9 _Z19macroPosForWorldPos7intpairP5World
  4600: 00e915ac    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_Plant
  4601: 00f344d0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.seasonOffsetNoiseFunction
  4602: 00f344e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.seasonOffset
  4603: 00f344d4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.maxAgeGene
  4604: 00f344f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.maxAge
  4605: 00f344dc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.growthRate
  4606: 00f344e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.gatherProgress
  4607: 00f344f0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.flowering
  4608: 00f344e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Plant.age
  4609: 00f33e40     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_DynamicObject.isNet
  4610: 00e91598    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_Plant
  4611: 00e9056c    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_VinePlant
  4612: 00f3279c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.numberOfOccupiedTilesBelow
  4613: 00f327b0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.killCount
  4614: 00f327a8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.growthTimer
  4615: 00f327ac     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.checkWeatherCount
  4616: 00f327a0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.belowGatherProgress
  4617: 00f327a4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_VinePlant.availableFood
  4618: 00e90558    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_VinePlant
  4619: 00e90788    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MJToggleButton
  4620: 00e91a20    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MJSegmentedControl
  4621: 00e923a8    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_AddCreditUI
  4622: 00e90544    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_MultiplayerWorldOptionsUI
  4623: 00f3272c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.world
  4624: 00f32728     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.windowInfo
  4625: 00f32748     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.titleTextView
  4626: 00f32788     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.textEntryAlertView
  4627: 00f32798     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.shouldDismissPauseUIOnExit
  4628: 00f32760     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.serverWelcomeButton
  4629: 00f32750     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.pvpTextView
  4630: 00f32758     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.pvpDisabled
  4631: 00f32754     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.pvpButton
  4632: 00f32764     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.privacyControl
  4633: 00f3276c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.passwordToggleButton
  4634: 00f32768     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.passwordTextView
  4635: 00f32770     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.passwordSetButton
  4636: 00f32774     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.ownerPortalButton
  4637: 00f32744     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.orthoMatrix
  4638: 00f32734     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.optionsUI
  4639: 00f32794     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.needsToDismissCustomRules
  4640: 00f3277c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.customRulesOnlyMode
  4641: 00f32778     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.customRulesButton
  4642: 00f32780     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.customGameRulesUI
  4643: 00f32730     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.cache
  4644: 00f3273c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.blackBackgroundShader
  4645: 00f32740     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.backgroundTexture
  4646: 00f32738     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.backgroundShader
  4647: 00f3278c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.alertView
  4648: 00f32790     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.addCreditUINeedsDismissed
  4649: 00f32784     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.addCreditUI
  4650: 00f3275c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.addCreditButton
  4651: 00f3274c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MultiplayerWorldOptionsUI.OKButton
  4652: 00e90530    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MultiplayerWorldOptionsUI
  4653: 007c4790   208 FUNC    GLOBAL DEFAULT     9 drawShaderQuadNoTexture
  4654: 00e90be8    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_TableViewUI
  4655: 00e90698    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_ColorPicker
  4656: 01063bf8     4 OBJECT  GLOBAL DEFAULT    45 CUSTOM_RULE_GAME_OPTIONS
  4657: 004eb960    68 FUNC    WEAK   DEFAULT     9 _Z41itemTypeSubItemsCanBeModifiedWhileCarried8ItemType
  4658: 004ea3cc   244 FUNC    WEAK   DEFAULT     9 _Z19itemTypeIsStackable8ItemTypett
  4659: 00e9051c    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_CustomGameRulesUI
  4660: 00f326cc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.world
  4661: 00f326c8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.windowInfo
  4662: 00f326e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.titleTextView
  4663: 00f3270c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.sunColorSelectionColorPicker
  4664: 00f32708     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.slotListTableView
  4665: 00f3271c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.slotItemSelectionTableView
  4666: 00f32718     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.slotItemCategorySelectionTableView
  4667: 00f32714     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.slotCustomCountAndItemTableView
  4668: 00f32710     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.slotConfigureTableView
  4669: 00f32704     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.simpleSubOptionTableView
  4670: 00f32720     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.selectedItemCategory
  4671: 00f326d4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.parentUI
  4672: 00f326e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.orthoMatrix
  4673: 00f32700     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.menuBackButton
  4674: 00f326f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.mainTableView
  4675: 00f326fc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.mainSelection
  4676: 00f326f0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.lineTexture
  4677: 00f326f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.lineShader
  4678: 00f32724     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.configureSlot
  4679: 00f326d0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.cache
  4680: 00f326dc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.blackBackgroundShader
  4681: 00f326e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.backgroundTexture
  4682: 00f326d8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.backgroundShader
  4683: 00f326ec     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CustomGameRulesUI.OKButton
  4684: 00e90508    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_CustomGameRulesUI
  4685: 00000000     0 FUNC    GLOBAL DEFAULT   UND tanf
  4686: 007c5238   512 FUNC    GLOBAL DEFAULT     9 pushDepthTestState
  4687: 007c55e4   520 FUNC    GLOBAL DEFAULT     9 pushDepthMaskState
  4688: 007c5438   428 FUNC    GLOBAL DEFAULT     9 popDepthTestState
  4689: 007c57ec   436 FUNC    GLOBAL DEFAULT     9 popDepthMaskState
  4690: 00000000     0 FUNC    GLOBAL DEFAULT   UND __wrap_glUniform4f
  4691: 00000000     0 FUNC    GLOBAL DEFAULT   UND __wrap_glDisableVertexAttribArray
  4692: 007c4554   572 FUNC    GLOBAL DEFAULT     9 drawShaderQuadMultiTexture
  4693: 007c43dc   376 FUNC    GLOBAL DEFAULT     9 drawShaderQuad
  4694: 01064954     4 OBJECT  GLOBAL DEFAULT    45 PIXEL_SCALE
  4695: 00e92178    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_GameUIView
  4696: 00f35834     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_GameUIView.resourcesLoaded
  4697: 00f3583c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_GameUIView.displayStartScale
  4698: 00e90620    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MJTextView
  4699: 00e905d0    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MJProgressBar
  4700: 00e92358    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MJButton
  4701: 00e9218c    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_GameUIView
  4702: 00e92538    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_DrawCube
  4703: 00e918e0    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_CrystalManager
  4704: 00e90cd8    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_BlockAlertView
  4705: 00e90c10    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_BitmapFont
  4706: 004d8ff4    96 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairI9DodoBreed8ItemTypeEENS_19__map_value_compareIS2_S3_NS_4lessIS2_EELb1EEENS_9allocatorIS4_EEED2Ev
  4707: 004d9148   224 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairI9DodoBreed8ItemTypeEENS_19__map_value_compareIS2_S3_NS_4lessIS2_EELb1EEENS_9allocatorIS4_EEEC2ERKS8_
  4708: 004d9054   244 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairI9DodoBreed8ItemTypeEENS_19__map_value_compareIS2_S3_NS_4lessIS2_EELb1EEENS_9allocatorIS4_EEE7destroyEPNS_11__tree_nodeIS4_PvEE
  4709: 004d84c4   252 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairI9DodoBreed8ItemTypeEENS_19__map_value_compareIS2_S3_NS_4lessIS2_EELb1EEENS_9allocatorIS4_EEE16__insert_node_atEPNS_16__tree_node_baseIPvEERSF_SF_
  4710: 004d7a9c   940 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEEixERS7_
  4711: 004d76dc   960 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEEixEOS1_
  4712: 004d76ac    48 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEED2Ev
  4713: 004d7e48   532 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEE16__find_equal_keyERPNS_16__tree_node_baseIPvEERS7_
  4714: 004d8b8c  1128 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEE16__construct_nodeIS1_EENS_9enable_ifIXsr16is_constructibleIS1_T_EE5valueENS_10unique_ptrINS_11__tree_nodeINS6_IS1_S2_EEPvEENS_21__map_node_destructorINS5_ISI_EEEEEEE4typeEOSD_
  4715: 004d805c  1128 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapI9DodoBreed8ItemTypeNS_4lessIS1_EENS_9allocatorINS_4pairIKS1_S2_EEEEE16__construct_nodeIRS7_EENS_9enable_ifIXsr16is_constructibleIS1_T_EE5valueENS_10unique_ptrINS_11__tree_nodeINS6_IS1_S2_EEPvEENS_21__map_node_destructorINS5_ISJ_EEEEEEE4typeEOSE_
  4716: 004d85d8   652 FUNC    WEAK   DEFAULT     9 _ZNSt3__127__tree_balance_after_insertIPNS_16__tree_node_baseIPvEEEEvT_S5_
  4717: 004d8920   188 FUNC    WEAK   DEFAULT     9 _ZNSt3__119__tree_right_rotateIPNS_16__tree_node_baseIPvEEEEvT_
  4718: 004d8864   188 FUNC    WEAK   DEFAULT     9 _ZNSt3__118__tree_left_rotateIPNS_16__tree_node_baseIPvEEEEvT_
  4719: 004d89dc   432 FUNC    WEAK   DEFAULT     9 _ZNKSt3__16__treeINS_4pairI9DodoBreed8ItemTypeEENS_19__map_value_compareIS2_S3_NS_4lessIS2_EELb1EEENS_9allocatorIS4_EEE14__count_uniqueIS2_EEmRKT_
  4720: 004d0418   104 FUNC    WEAK   DEFAULT     9 _ZN7Vector2plES_
  4721: 004d0368    88 FUNC    WEAK   DEFAULT     9 _ZN7Vector2mlEf
  4722: 004d04b4   104 FUNC    WEAK   DEFAULT     9 _ZN7Vector2miES_
  4723: 004d03c0    88 FUNC    WEAK   DEFAULT     9 _ZN7Vector2dvEf
  4724: 004d5170    40 FUNC    WEAK   DEFAULT     9 _ZN7Vector2C2Ev
  4725: 004d0480    52 FUNC    WEAK   DEFAULT     9 _ZN7Vector2C2Eff
  4726: 004d6538   172 FUNC    WEAK   DEFAULT     9 _ZN6VectorplES_
  4727: 004da9cc   132 FUNC    WEAK   DEFAULT     9 _ZN6VectormlEf
  4728: 004d0d08    84 FUNC    WEAK   DEFAULT     9 _ZN6VectorC2Effff
  4729: 004d6220    64 FUNC    WEAK   DEFAULT     9 _Z25itemTypeForColoredOverlay8ItemType
  4730: 004d6820   196 FUNC    WEAK   DEFAULT     9 _Z22texCoordsForImageIndexi
  4731: 004d6040   232 FUNC    WEAK   DEFAULT     9 _Z20texCoordsForItemType8ItemType
  4732: 004d6128   248 FUNC    WEAK   DEFAULT     9 _Z20itemTypeCanBeColored8ItemType
  4733: 004d71dc  1232 FUNC    WEAK   DEFAULT     9 _Z20imageTypeForItemType8ItemTypea
  4734: 004daf58   784 FUNC    WEAK   DEFAULT     9 _Z15itemTypeIsSolid8ItemType
  4735: 004cc11c   612 FUNC    WEAK   DEFAULT     9 _Z15itemTypeIsBlock8ItemType
  4736: 00e904f4    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_CraftProgressUI
  4737: 00f3266c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.world
  4738: 00f32688     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.workbenchTitleTextView
  4739: 00f32640     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.windowInfo
  4740: 00f326ac     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.videoAdButton
  4741: 00f32698     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.valid
  4742: 00f326b8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.unhappyTextView
  4743: 00f326a4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.translationOffset
  4744: 00f32668     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.timeRemainingTextView
  4745: 00f32670     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.secondsLeft
  4746: 00f326b0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.requiresFuel
  4747: 00f326b4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.requiresElectricty
  4748: 00f326a8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.remainingNumberToCraft
  4749: 00f32664     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.progressBar
  4750: 00f326bc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.outOfFuelTextView
  4751: 00f32644     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.orthoMatrix
  4752: 00f3264c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.itemsTexture
  4753: 00f3269c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.hurryCost
  4754: 00f32678     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.fuelInventoryCounts
  4755: 00f32654     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.fuelIndicatorOn
  4756: 00f32658     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.fuelIndicatorOff
  4757: 00f32674     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.fuelButtons
  4758: 00f32680     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.craftingObject
  4759: 00f3268c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.craftingItemTitleTextView
  4760: 00f32694     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.craftingItemObject
  4761: 00f3267c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.craftableItemBlockCubes
  4762: 00f3265c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.completeButton
  4763: 00f326a0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.collectButton
  4764: 00f32648     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.cache
  4765: 00f32684     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.blockhead
  4766: 00f326c0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.backgroundTexture
  4767: 00f32650     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.backgroundShader
  4768: 00f32690     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.addFuelTextView
  4769: 00f326c4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.adAlertView
  4770: 00f32660     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_CraftProgressUI.abortButton
  4771: 00e904e0    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_CraftProgressUI
  4772: 00a14f28   680 FUNC    GLOBAL DEFAULT     9 _Z26baseTemperatureForWorldPos7intpairfffP5World
  4773: 00a11390   768 FUNC    GLOBAL DEFAULT     9 _Z15tileIsTreeTrunkP4Tile
  4774: 00a14a48   344 FUNC    GLOBAL DEFAULT     9 _Z15seasonForWorldXidP5World
  4775: 00f33e38     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_DynamicObject.uniqueID
  4776: 004c0b70    84 FUNC    WEAK   DEFAULT     9 _Z6clampiiii
  4777: 004c7b68   300 FUNC    WEAK   DEFAULT     9 _Z36spawnAltidtudeConstraintsForTreeType8TreeType
  4778: 004c0bd4  4784 FUNC    WEAK   DEFAULT     9 _Z27growthVigorForTreeTypeAtPos8TreeType7intpairP5World
  4779: 004c1e84   256 FUNC    WEAK   DEFAULT     9 _Z25baseGrowthRateForTreeType8TreeType
  4780: 00e904cc    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_Tree
  4781: 00f32630     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.treeSeasonOffset
  4782: 00f325fc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.treeFruits
  4783: 00f325f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.treeDensityNoiseFunction
  4784: 00f3262c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.timeDied
  4785: 00f325f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.seasonOffsetNoiseFunction
  4786: 00f32634     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.removeCheckCount
  4787: 00f3263c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.noLightDieTimer
  4788: 00f32628     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.maxHeightReached
  4789: 00f32600     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_Tree.maxHeightGene
