implementation	class	kind	selector	types
0x007007d4	ElevatorMotor	instance	initWithWorld:dynamicWorld:cache:netData:	@24@0:4@8@12@16@20
0x00700b5c	ElevatorMotor	instance	getSaveDict	@8@0:4
0x00700ed8	ElevatorMotor	instance	dealloc	v8@0:4
0x00700f9c	ElevatorMotor	instance	updateNetDataForClient:	@12@0:4@8
0x00700ff0	ElevatorMotor	instance	creationNetDataForClient:	@12@0:4@8
0x007014d8	ElevatorMotor	instance	remoteUpdate:	v12@0:4@8
0x007017a0	ElevatorMotor	instance	update:accurateDT:isSimulation:	v20@0:4f8f12c16
0x00701a1c	ElevatorMotor	instance	draw:projectionMatrix:modelViewMatrix:cameraMinXWorld:cameraMaxXWorld:cameraMinYWorld:cameraMaxYWorld:	v156@0:4f8(_GLKMatrix4={?=ffffffffffffffff}[16f])12(_GLKMatrix4={?=ffffffffffffffff}[16f])76i140i144i148i152
0x00701c44	ElevatorMotor	instance	freeblockCreationItemType	i8@0:4
0x00701c80	ElevatorMotor	instance	freeBlockCreationSaveDict	@8@0:4
0x00701ccc	ElevatorMotor	instance	freeBlockCreationDataA	S8@0:4
0x00701ce8	ElevatorMotor	instance	freeBlockCreationDataB	S8@0:4
0x00701d04	ElevatorMotor	instance	worldChanged:	v12@0:4^{vector<intpair, std::__1::allocator<intpair> >=^{?}^{?}{__compressed_pair<intpair *, std::__1::allocator<intpair> >=^{?}}}8
0x00702334	ElevatorMotor	instance	staticGeometryDrawCubeCount	i8@0:4
0x00702354	ElevatorMotor	instance	addDrawCubeData:fromIndex:	i16@0:4^f8i12
0x007026d4	ElevatorMotor	instance	removeFromMacroBlock	v8@0:4
0x007027dc	ElevatorMotor	instance	isStorageDevice	c8@0:4
0x007027f8	ElevatorMotor	instance	hasRequiredPower	c8@0:4
0x00702848	ElevatorMotor	instance	usePower	v8@0:4
0x007029a8	ElevatorMotor	instance	occupiesNormalContents	c8@0:4
0x007029c4	ElevatorMotor	instance	minY	i8@0:4
0x00702a00	ElevatorMotor	instance	setMinY:	v12@0:4i8
0x00702a44	ElevatorMotor	instance	maxY	i8@0:4
0x00702a80	ElevatorMotor	instance	setMaxY:	v12@0:4i8
0x00702d90	DPad	instance	initWithWorld:windowInfo:cache:	@20@0:4@8^{WindowInfo=ffffffff}12@16
0x00703658	DPad	instance	windowInfoChanged:	v12@0:4^{WindowInfo=ffffffff}8
0x0070377c	DPad	instance	render:	v12@0:4f8
0x0070561c	DPad	instance	touchIsInUI:	c16@0:4{CGPoint=ff}8
0x0070567c	DPad	instance	touchIsInViewAtAll:	c16@0:4{CGPoint=ff}8
0x00705a1c	DPad	instance	startTouch:tapCount:index:	c24@0:4{CGPoint=ff}8i16i20
0x00705c44	DPad	instance	moveTouch:index:	v20@0:4{CGPoint=ff}8i16
0x00706328	DPad	instance	endTouch:index:	v20@0:4{CGPoint=ff}8i16
0x00706498	DPad	instance	currentlyInUse	c8@0:4
0x007064d4	DPad	instance	motionFractions	{Vector2=[2f]}8@0:4
0x0070651c	DPad	instance	setRightSide:	v12@0:4c8
0x0070662c	DPad	instance	rightSide	c8@0:4
0x00706668	DPad	instance	displayed	c8@0:4
0x007066a4	DPad	instance	setDisplayed:	v12@0:4c8
0x007066e8	DPad	instance	leftPressed	c8@0:4
0x00706724	DPad	instance	setLeftPressed:	v12@0:4c8
0x00706768	DPad	instance	rightPressed	c8@0:4
0x007067a4	DPad	instance	setRightPressed:	v12@0:4c8
0x007067e8	DPad	instance	upPressed	c8@0:4
0x00706824	DPad	instance	setUpPressed:	v12@0:4c8
0x00706868	DPad	instance	downPressed	c8@0:4
0x007068a4	DPad	instance	setDownPressed:	v12@0:4c8
0x007068e8	DPad	instance	.cxx_construct	@8@0:4
0x00706a88	BlockAlertView	class	initialize	v8@0:4
0x00706dac	BlockAlertView	class	popupActive	B8@0:4
0x00706e30	BlockAlertView	class	dismissTopPopup	v8@0:4
0x00706f0c	BlockAlertView	class	alertWithTitle:message:	@16@0:4@8@12
0x00707064	BlockAlertView	class	alertWithTitle:message:usingInterfaceOrientation:	@20@0:4@8@12i16
0x00707134	BlockAlertView	instance	imageWithImage:scaledToSize:	@20@0:4@8{CGSize=ff}12
0x00707350	BlockAlertView	instance	initWithTitle:message:	@16@0:4@8@12
0x007074e8	BlockAlertView	instance	initWithTitle:message:usingInterfaceOrientation:	@20@0:4@8@12i16
0x00708a28	BlockAlertView	instance	dealloc	v8@0:4
0x00708be0	BlockAlertView	instance	addButtonWithTitle:color:block:	v20@0:4@8@12@?16
0x00708d8c	BlockAlertView	instance	addButtonWithTitle:block:	v16@0:4@8@?12
0x00708e08	BlockAlertView	instance	setCancelButtonWithTitle:block:	v16@0:4@8@?12
0x00708e84	BlockAlertView	instance	setDestructiveButtonWithTitle:block:	v16@0:4@8@?12
0x00708f00	BlockAlertView	instance	show	v8@0:4
0x00708f4c	BlockAlertView	instance	showMainQueue	v8@0:4
0x00709098	BlockAlertView	instance	showNow	v8@0:4
0x0070b750	BlockAlertView	instance	showAnimationWasCompleted	v8@0:4
0x0070b768	BlockAlertView	instance	dismissWithClickedButtonIndex:animated:	v16@0:4i8c12
0x0070bc48	BlockAlertView	instance	buttonDown:	v12@0:4@8
0x0070bd08	BlockAlertView	instance	buttonClicked:	v12@0:4@8
0x0070be98	BlockAlertView	instance	view	@8@0:4
0x0070bed4	BlockAlertView	instance	vignetteBackground	c8@0:4
0x0070bf10	BlockAlertView	instance	setVignetteBackground:	v12@0:4c8
0x0070bf54	BlockAlertView	instance	dontAnimateDismiss	c8@0:4
0x0070bf90	BlockAlertView	instance	setDontAnimateDismiss:	v12@0:4c8
0x0070c038	TradingPostBuyUI	instance	loadResources	v8@0:4
0x0070d264	TradingPostBuyUI	instance	initWithWorld:windowInfo:cache:worldUI:	@24@0:4@8^{WindowInfo=ffffffff}12@16@20
0x0070d3a4	TradingPostBuyUI	instance	dealloc	v8@0:4
0x0070d680	TradingPostBuyUI	instance	setTradingPost:	v12@0:4@8
0x0070f374	TradingPostBuyUI	instance	tradingPost	@8@0:4
0x0070f3b0	TradingPostBuyUI	instance	windowInfoChanged:	v12@0:4^{WindowInfo=ffffffff}8
0x0070f4d4	TradingPostBuyUI	instance	render:translation:pinchScale:	v24@0:4f8{Vector2=[2f]}12f20
0x00713eb4	TradingPostBuyUI	instance	touchIsInViewAtAll:	c16@0:4{CGPoint=ff}8
0x0071403c	TradingPostBuyUI	instance	touchIsInUI:	c16@0:4{CGPoint=ff}8
